5218,Ice Age (2002),Adventure|Animation|Children|Comedy
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
5220,Showtime (2002),Action|Comedy
5221,Harrison's Flowers (2000),Drama|War|Romance
5222,Kissing Jessica Stein (2001),Comedy|Romance
5224,Promises (2001),Documentary|Drama
5225,And Your Mother Too (Y tu mam찼 tambi챕n) (2001),Drama|Romance
5226,All the Right Moves (1983),Drama|Romance
5231,Road to Morocco (1942),Comedy|Children
5237,Taps (1981),Drama|War
5238,Return of the Secaucus 7 (1980),Drama|Indie
5239,Rude Boy (1980),Documentary|Drama
5240,Running Scared (1980),Action|Drama
5241,Seems Like Old Times (1980),Comedy|Romance
5244,Shogun Assassin (1980),Action|Adventure
5246,Smokey and the Bandit II (1980),Action|Comedy
5247,Smokey and the Bandit (1977),Action|Comedy
5248,Smokey and the Bandit III (1983),Action|Comedy
5250,Stir Crazy (1980),Comedy|Thriller
5254,Blade II (2002),Action|Horror|Thriller
5255,Sorority Boys (2002),Comedy
5256,Stolen Summer (2002),Drama|Family|Comedy
5258,George Washington (2000),Drama|Indie
5264,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller
5265,Death to Smoochy (2002),Comedy|Crime|Drama
5266,Panic Room (2002),Thriller|Crime
5267,"Rookie, The (2002)",Drama|Sports
5268,No Such Thing (2001),Drama|Fantasy|Romance
5269,"Piano Teacher, The (La pianiste) (2001)",Drama|Romance
5272,Time Out (L'emploi du temps) (2001),Drama|Thriller
5275,Boxcar Bertha (1972),Drama|Crime|Thriller
5278,Fraternity Vacation (1985),Comedy|Romance
5279,Impromptu (1991),Comedy|Romance
5282,High Crimes (2002),Thriller|Crime
5283,National Lampoon's Van Wilder (2002),Comedy|Romance
5284,Crush (2001),Comedy|Romance
5285,Lucky Break (2001),Comedy|Crime
5288,"Atomic Cafe, The (1982)",Documentary|War
5291,Rashomon (Rash척mon) (1950),Crime|Drama|Mystery
5292,Slap Shot (1977),Comedy|Sports
5293,Changing Lanes (2002),Drama|Thriller
5294,Frailty (2001),Crime|Drama|Thriller
5296,"Sweetest Thing, The (2002)",Comedy|Romance
5297,"Cat's Meow, The (2002)",Drama|Thriller
5298,Human Nature (2001),Comedy|Romance
5299,My Big Fat Greek Wedding (2002),Comedy|Romance
5300,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western
5303,Joe Versus the Volcano (1990),Comedy|Romance
5304,"Rome, Open City (a.k.a. Open City) (Roma, citt횪 aperta) (1945)",Drama|War
5307,Taking Care of Business (1990),Comedy|Sports
5308,Three Men and a Baby (1987),Comedy|Children
5309,Three Men and a Little Lady (1990),Comedy|Romance
5311,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller
5312,Murder by Numbers (2002),Crime|Thriller
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
5316,Enigma (2001),Romance|Thriller
5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller
5321,"Triumph of Love, The (2001)",Comedy|Romance
5322,World Traveler (2001),Drama
5323,Jason X (2002),Horror|Sci-Fi|Thriller
5324,Life or Something Like It (2002),Comedy|Romance
5325,Dogtown and Z-Boyz (2001),Documentary|Sports
5328,Rain (2001),Drama|Romance
5329,"Salton Sea, The (2002)",Crime|Drama|Thriller
5333,Bob le Flambeur (1955),Crime|Drama
5334,Cadillac Man (1990),Comedy|Crime
5337,Delirious (1991),Comedy|Fantasy
5338,Full Moon in Blue Water (1988),Drama|Comedy|Romance
5339,Husbands and Wives (1992),Comedy|Drama
5341,Lenny (1974),Drama|Comedy
5345,Triumph of the Spirit (1989),Drama|Sports|War
5346,Wild Orchid (1990),Drama|Romance
5347,Deuces Wild (2002),Drama|Action|War
5348,Hollywood Ending (2002),Comedy|Drama
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
5353,Butterflies Are Free (1972),Comedy|Drama
5356,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi
5357,Iron Will (1994),Adventure|Sports
5358,Mountains of the Moon (1990),Adventure
5361,White Fang (1991),Adventure|Action
5363,"New Guy, The (2002)",Comedy
5364,Unfaithful (2002),Drama|Thriller
5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance
5372,Calamity Jane (1953),Musical|Western
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War
5375,"Harvey Girls, The (1946)",Comedy|Musical|Western
5377,About a Boy (2002),Comedy|Drama|Romance
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
5379,"Believer, The (2001)",Drama
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
5382,Every Which Way But Loose (1978),Comedy|Action
5384,I Want to Live! (1958),Crime|Drama
5385,"Last Waltz, The (1978)",Documentary|Musical
5387,Enough (2002),Drama|Thriller
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western
5390,CQ (2001),Drama|Sci-Fi|Comedy
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
5397,Monkey Business (1952),Comedy|Sci-Fi
5398,Requiem for a Heavyweight (1962),Drama|Sports
5400,"Sum of All Fears, The (2002)",Drama|Thriller
5401,Undercover Brother (2002),Comedy|Action
5404,84 Charing Cross Road (1987),Drama|Romance
5409,Rapid Fire (1992),Action|Thriller
5410,Silent Running (1972),Drama|Sci-Fi
5414,Bad Company (2002),Action|Comedy|Crime
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
5416,Cherish (2002),Comedy|Drama|Thriller
5417,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
5420,Windtalkers (2002),Action|Drama|War
5421,"Dangerous Lives of Altar Boys, The (2002)",Drama|Comedy
5422,"Emperor's New Clothes, The (2001)",Comedy|History
5423,Gangster No. 1 (2000),Action|Crime|Thriller
5424,Harvard Man (2001),Crime|Drama|Romance|Thriller
5425,Dark Blue World (Tmavomodr첵 svet) (2001),Drama|War
5427,Caveman (1981),Comedy|Fantasy
5428,Cheech & Chong's The Corsican Brothers (1984),Comedy
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller
5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller
5435,Hombre (1967),Western|Action
5437,"Manhattan Project, The (1986)",Comedy|Sci-Fi|Thriller
5438,Men at Work (1990),Action|Comedy
5440,She Wore a Yellow Ribbon (1949),Western|War
5442,V. I. Warshawski (1991),Action|Comedy|Crime
5443,Juwanna Mann (2002),Comedy|Sports
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
5446,Rabbit-Proof Fence (2002),Adventure|Drama
5447,Sunshine State (2002),Drama|Romance
5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy
5449,Mr. Deeds (2002),Comedy|Romance
5450,Lovely & Amazing (2001),Comedy|Drama|Romance
5451,Pumpkin (2002),Comedy|Drama|Romance
5452,Look Who's Talking Now (1993),Children|Comedy|Romance
5454,Mo' Money (1992),Comedy|Romance
5455,"Object of Beauty, The (1991)",Comedy|Drama
5456,Wagons East (1994),Comedy|Western
5458,Like Mike (2002),Children|Comedy|Fantasy
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy
5461,Me Without You (2001),Comedy|Drama
5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy
5463,Reign of Fire (2002),Action|Adventure|Fantasy
5464,Road to Perdition (2002),Crime|Drama
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance
5468,20 Million Miles to Earth (1957),Sci-Fi|Horror
5470,The Importance of Being Earnest (1952),Comedy|Romance
5471,Perfect (1985),Drama|Romance
5472,1776 (1972),Children|Drama|Musical
5475,Z (1969),Drama|Mystery|Thriller
5476,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller
5477,Sex and Lucia (Luc챠a y el sexo) (2001),Drama|Romance
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
5480,Stuart Little 2 (2002),Children|Comedy
5481,Austin Powers in Goldmember (2002),Comedy|Sci-Fi
5483,"Kid Stays in the Picture, The (2002)",Documentary|Drama
5485,Tadpole (2002),Comedy|Drama|Romance
5486,Who Is Cletis Tout? (2001),Comedy|Action
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror|Drama
5490,The Big Bus (1976),Action|Comedy
5493,In Like Flint (1967),Action|Adventure|Comedy
5497,Our Man Flint (1965),Adventure|Comedy|Sci-Fi
5498,Red Beard (Akahige) (1965),Drama
5499,Robin and Marian (1976),Adventure|Drama|Romance
5500,Top Secret! (1984),Comedy|Action
5501,"Master of Disguise, The (2002)",Comedy|Mystery
5502,Signs (2002),Horror|Sci-Fi|Thriller
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children
5505,"Good Girl, The (2002)",Comedy|Drama
5506,Blood Work (2002),Crime|Drama|Mystery|Thriller
5507,xXx (2002),Action|Crime|Thriller
5508,24 Hour Party People (2002),Comedy|Drama|Musical
5512,Secret Ballot (Raye makhfi) (2001),Comedy
5513,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary
5515,Songs From the Second Floor (S책nger fr책n andra v책ningen) (2000),Drama|Comedy
5521,"Principal, The (1987)",Action|Crime|Drama
5522,Rollerball (1975),Action|Drama|Sci-Fi
5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi
5524,Blue Crush (2002),Adventure|Drama|Romance
5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
5527,Possession (2002),Drama|Romance
5528,One Hour Photo (2002),Drama|Thriller
5529,Serving Sara (2002),Comedy|Romance
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
5531,Undisputed (2002),Drama|Action|Sports
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance
5537,Satin Rouge (2002),Drama|Musical
5538,"Care Bears Movie, The (1985)",Animation|Children|Fantasy
5539,Care Bears Movie II: A New Generation (1986),Animation|Children
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
5541,Hot Shots! (1991),Action|Comedy|Romance|War
5543,"Swarm, The (1978)",Action|Horror|Sci-Fi
5544,Time After Time (1979),Sci-Fi|Thriller
5548,Down and Out in Beverly Hills (1986),Comedy
5550,Love Me Tender (1956),Musical|Western
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller
5560,? nous la libert챕 (Freedom for Us) (1931),Comedy|Musical
5562,Snipes (2001),Drama|Thriller
5563,City by the Sea (2002),Crime|Drama
5564,Swimfan (2002),Thriller|Horror|Drama
5568,Johnny Dangerously (1984),Comedy|Crime
5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller
5570,Thesis (Tesis) (1996),Drama|Horror|Thriller
5572,Barbershop (2002),Comedy|Drama
5573,Stealing Harvard (2002),Comedy|Crime
5574,"Transporter, The (2002)",Action|Crime
5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama
5577,Igby Goes Down (2002),Comedy|Drama
5580,Aspen Extreme (1993),Action|Sports
5581,Betsy's Wedding (1990),Comedy|Romance
5582,Captain Ron (1992),Adventure|Comedy
5584,Ernest Goes to Jail (1990),Comedy|Children
5585,Ernest Scared Stupid (1991),Comedy|Children|Horror
5588,"Hills Have Eyes, The (1977)",Horror
5589,Indian Summer (1993),Comedy|Drama
5590,"Mack, The (1973)",Crime|Drama
5591,Monkey Trouble (1994),Children|Comedy
5596,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi
5597,Suburban Commando (1991),Comedy|Sci-Fi
5601,"Yearling, The (1946)",Children|Drama
5602,"Ladykillers, The (1955)",Comedy|Crime
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller
5610,"Banger Sisters, The (2002)",Comedy|Drama
5611,"Four Feathers, The (2002)",Adventure|War
5612,Trapped (2002),Action|Thriller
5613,8 Women (2002),Comedy|Crime|Musical|Mystery
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance
5615,Invincible (2001),Drama|War
5617,Secretary (2002),Comedy|Drama|Romance
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
5619,"Trials of Henry Kissinger, The (2002)",Documentary|Drama
5620,Sweet Home Alabama (2002),Comedy|Romance
5621,"Tuxedo, The (2002)",Action|Comedy
5625,Moonlight Mile (2002),Drama|Romance
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical
5630,Red Dragon (2002),Crime|Mystery|Thriller
5632,Bloody Sunday (2002),Drama|History|War
5633,Heaven (2002),Drama|Thriller|Romance
5635,"Man from Elysian Fields, The (2001)",Drama|Romance
5636,Welcome to Collinwood (2002),Comedy|Crime
5637,Flirting (1991),Drama|Romance
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi
5640,"Godzilla, King of the Monsters! (Kaij청-척 Gojira) (1956)",Horror|Sci-Fi
5643,Powaqqatsi (1988),Documentary
5644,"Pride of the Yankees, The (1942)",Drama|Sports
5646,Valmont (1989),Drama|Romance
5649,Horror of Dracula (Dracula) (1958),Horror|Fantasy
5650,Strange Brew (1983),Comedy|Indie
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama
5663,Below (2002),Horror|War
5664,Brown Sugar (2002),Romance|Comedy
5665,Knockaround Guys (2002),Action|Comedy|Crime
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller
5667,Tuck Everlasting (2002),Drama|Fantasy
5668,White Oleander (2002),Drama
5669,Bowling for Columbine (2002),Documentary
5670,Comedian (2002),Comedy|Documentary
5672,Pokemon 4 Ever (a.k.a. Pok챕mon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance
5675,Swept Away (2002),Comedy|Romance
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller
5679,"Ring, The (2002)",Horror|Mystery|Thriller
5680,Auto Focus (2002),Crime|Drama
5682,"Grey Zone, The (2001)",Drama|War
5684,Naqoyqatsi (2002),Documentary|Musical
5685,Real Women Have Curves (2002),Comedy|Drama
5688,Tully (2000),Drama|Indie
5689,Billy Bathgate (1991),Crime|Drama
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
5693,Saturday Night Fever (1977),Comedy|Drama|Romance
5694,Staying Alive (1983),Comedy|Drama|Musical
5696,Urban Cowboy (1980),Drama|Western|Romance
5699,Tom Horn (1980),Western|Action
5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi
5706,...All the Marbles (1981),Comedy|Drama
5707,Absence of Malice (1981),Drama|Romance
5710,Banana Joe (1981),Comedy
5712,Blow Out (1981),Mystery|Thriller
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy
5721,"Chosen, The (1981)",Drama
5723,Continental Divide (1981),Comedy|Romance
5733,"Eyewitness (Janitor, The) (1981)",Thriller|Mystery
5735,Faces of Death (1978),Documentary|Horror
5736,Faces of Death 3 (1985),Documentary|Horror
5741,"Woman Next Door, The (Femme d'횪 c척t챕, La) (1981)",Drama|Romance
5742,First Monday in October (1981),Comedy|Drama
5745,"Four Seasons, The (1981)",Comedy|Drama
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi
5747,Gallipoli (1981),Drama|War
5749,Ghost Story (1981),Drama|Horror
5752,Gregory's Girl (1981),Comedy|Romance
5755,Happy Birthday to Me (1981),Horror|Mystery
5764,Looker (1981),Drama|Horror|Sci-Fi|Thriller
5767,Teddy Bear (Mis) (1981),Comedy|Crime
5768,Modern Problems (1981),Comedy|Fantasy
5771,My Bloody Valentine (1981),Drama|Horror|Thriller
5772,My Dinner with Andr챕 (1981),Drama|Comedy
5773,Neighbors (1981),Comedy|Drama
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi
5780,Polyester (1981),Comedy|Indie
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
5784,Ghost Ship (2002),Horror
5785,Jackass: The Movie (2002),Action|Comedy|Documentary
5786,Paid in Full (2002),Action|Drama
5787,"Truth About Charlie, The (2002)",Mystery|Thriller
5788,All or Nothing (2002),Drama|Comedy
5791,Frida (2002),Drama|Romance
5792,Roger Dodger (2002),Comedy|Drama
5796,Casino Royale (1967),Action|Adventure|Comedy
5797,"Company of Wolves, The (1984)",Fantasy|Horror
5799,Exodus (1960),Drama|Romance|War
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War
5802,"World of Henry Orient, The (1964)",Comedy|Drama
5803,I Spy (2002),Action|Adventure|Comedy|Crime
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance
5809,Femme Fatale (2002),Crime|Thriller
5810,8 Mile (2002),Drama|Musical
5812,Far from Heaven (2002),Drama|Romance
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
5817,Ararat (2002),Drama|War
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance
5820,Standing in the Shadows of Motown (2002),Documentary|Musical
5826,Rio Grande (1950),Romance|Western
5828,Blackrock (1997),Drama|Thriller
5829,Men with Brooms (2002),Comedy|Drama|Romance
5833,Dog Soldiers (2002),Action|Horror
5836,Houseboat (1958),Comedy|Romance
5838,Madame Bovary (1991),Drama|Romance
5839,My Father's Glory (La gloire de mon p챔re) (1990),Adventure|Drama
5840,"My Mother's Castle (Ch창teau de ma m챔re, Le) (1990)",Comedy|Drama
5841,Return to the Blue Lagoon (1991),Adventure|Romance
5843,Toy Soldiers (1991),Action|Drama
5847,Ragtime (1981),Drama
5849,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy|Drama
5853,Scanners (1981),Horror|Sci-Fi|Thriller
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance
5863,Take This Job and Shove It (1981),Comedy|Indie
5867,Thief (1981),Crime|Drama|Thriller
5872,Die Another Day (2002),Action|Adventure|Thriller
5873,The Emperor's Club (2002),Drama
5874,Friday After Next (2002),Comedy|Drama
5875,Personal Velocity (2002),Drama
5876,"Quiet American, The (2002)",Drama|Thriller|War
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller
5881,Solaris (2002),Drama|Romance|Sci-Fi
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
5883,They (2002),Horror|Thriller
5884,Chopper Chicks in Zombietown (1989),Comedy|Horror
5888,Brother (Brat) (1997),Crime|Drama
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance
5890,Elling (2001),Comedy|Drama
5891,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller
5896,New Waterford Girl (1999),Comedy
5899,Zulu (1964),Action|Drama|War
5900,Analyze That (2002),Comedy|Crime
5901,Empire (2002),Crime|Drama
5902,Adaptation (2002),Comedy|Drama|Romance
5903,Equilibrium (2002),Action|Sci-Fi|Thriller
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror
5912,Hit the Bank (Vabank) (1981),Comedy|Crime
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
5919,Android (1982),Sci-Fi|Thriller
5922,Attila (Attila Flagello di Dio) (1982),Action|History
5925,"Beast Within, The (1982)",Horror|Drama
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance
5929,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance
5932,Burden of Dreams (1982),Documentary
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller
5941,Drumline (2002),Comedy|Drama|Musical|Romance
5942,"Hot Chick, The (2002)",Comedy|Romance
5943,Maid in Manhattan (2002),Comedy|Romance
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
5945,About Schmidt (2002),Comedy|Drama
5947,Evelyn (2002),Drama|Family
5949,Intact (Intacto) (2001),Thriller|Fantasy
5951,Morvern Callar (2002),Drama|Indie
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
5953,Devils on the Doorstep (Guizi lai le) (2000),Drama|War
5954,25th Hour (2002),Crime|Drama
5955,Antwone Fisher (2002),Drama|Documentary
5956,Gangs of New York (2002),Crime|Drama
5957,Two Weeks Notice (2002),Comedy|Romance
5959,Narc (2002),Crime|Drama|Thriller
5961,Blue Steel (1990),Action|Thriller
5962,Body of Evidence (1993),Drama|Thriller
5963,"Children's Hour, The (1961)",Drama|Romance
5965,"Duellists, The (1977)",Action|War
5968,Miami Blues (1990),Comedy|Crime|Drama
5969,My Girl 2 (1994),Comedy|Drama|Romance
5970,My Girl (1991),Comedy|Drama|Romance
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy
5975,War and Peace (1956),Drama|Romance|War
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi
5980,Black Christmas (1974),Horror|Mystery|Thriller
5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance
5986,Fat City (1972),Drama|Sports
5988,Quicksilver (1986),Thriller|Crime
5989,Catch Me If You Can (2002),Crime|Drama
5990,Pinocchio (2002),Children|Comedy|Fantasy
5991,Chicago (2002),Comedy|Crime|Drama|Musical
5992,"Hours, The (2002)",Drama|Romance
5993,Max (2002),Drama|War
5994,Nicholas Nickleby (2002),Drama|Romance
5995,"Pianist, The (2002)",Drama|War
5999,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi
6001,"King of Comedy, The (1983)",Comedy|Drama
6002,Love Liza (2002),Drama|Comedy
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary
6006,Just Married (2003),Comedy|Romance
6009,"City of Lost Souls, The (Hy척ryuu-gai) (2000)",Crime|Drama|Thriller
6012,"Guy Thing, A (2003)",Comedy|Romance
6013,Kangaroo Jack (2003),Action|Comedy
6014,National Security (2003),Action|Comedy
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
6020,Alice Adams (1935),Comedy|Drama
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller
6022,American Me (1992),Drama|Crime|Thriller
6023,Band of Outsiders (Bande 횪 part) (1964),Comedy|Crime|Drama|Romance
6025,CB4 - The Movie (1993),Comedy|Musical
6027,Dogfight (1991),Drama|Romance
6030,Girls! Girls! Girls! (1962),Comedy|Musical
6031,Imitation of Life (1959),Drama|Romance
6033,Mystery Date (1991),Comedy|Romance
6035,P챕p챕 le Moko (1937),Crime|Drama|Romance
6036,Secret Admirer (1985),Comedy|Romance
6039,"Woman in Red, The (1984)",Comedy|Romance
6040,Darkness Falls (2003),Horror|Thriller
6041,Amen. (2002),Drama|War|Crime
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekret채rin) (2002),Documentary
6044,Blind Date (1984),Horror|Thriller
6049,Ethan Frome (1993),Drama|Romance
6051,"Harder They Come, The (1973)",Action|Crime|Drama
6055,Sugar Hill (1994),Drama|Thriller|Action
6057,Biker Boyz (2003),Action|Crime|Drama
6058,Final Destination 2 (2003),Horror|Thriller
6059,"Recruit, The (2003)",Action|Thriller
6060,"Guru, The (2002)",Comedy|Romance
6062,Lost in La Mancha (2002),Documentary
6063,May (2002),Drama|Horror
6064,"Harder They Fall, The (1956)",Drama|Film-Noir
6067,Ordinary Decent Criminal (2000),Comedy|Crime
6070,Tokyo Decadence (Top창zu) (1992),Drama
6078,Firefox (1982),Action|Sci-Fi|Thriller
6086,"I, the Jury (1982)",Crime|Drama|Thriller
6090,Kiss Me Goodbye (1982),Comedy|Romance
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance
6101,Missing (1982),Drama|Mystery|Thriller
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy|Documentary
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War
6111,Paradise (1982),Adventure|Romance
6116,"Pirate Movie, The (1982)",Adventure|Comedy|Musical
6119,Santa Claus Is a Stinker (Le P챔re No챘l est une ordure) (1982),Comedy
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary
6123,Sunless (Sans Soleil) (1983),Documentary|Drama
6124,Savannah Smiles (1982),Comedy|Children
6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical
6140,Tenebre (1982),Horror|Mystery|Thriller
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy
6143,Trail of the Pink Panther (1982),Comedy|Crime
6145,Venom (1982),Horror|Thriller
6148,White Dog (1982),Drama|Horror|Thriller
6153,Zapped! (1982),Comedy|Sci-Fi
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance
6156,Shanghai Knights (2003),Action|Adventure|Comedy
6157,Daredevil (2003),Action|Crime
6158,"Jungle Book 2, The (2003)",Animation|Children
6159,All the Real Girls (2003),Drama|Romance
6162,Gerry (2002),Adventure|Drama
6163,He Loves Me... He Loves Me Not (? la folie... pas du tout) (2002),Romance|Thriller
6166,Dennis the Menace (1993),Comedy|Children
6169,"Black Stallion Returns, The (1983)",Adventure|Children
6170,"Black Stallion, The (1979)",Adventure|Children|Drama
6178,"Patch of Blue, A (1965)",Drama|Romance
6181,"Red Badge of Courage, The (1951)",Drama|War
6182,"Thrill of It All, The (1963)",Comedy|Romance
6183,Pillow Talk (1959),Comedy|Musical|Romance
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi
6185,Dark Blue (2003),Action|Crime|Drama|Thriller
6186,Gods and Generals (2003),Action|Drama|War
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller
6188,Old School (2003),Comedy
6192,Open Hearts (Elsker dig for evigt) (2002),Romance|Drama
6193,Poolhall Junkies (2002),Comedy|Drama|Thriller
6195,Stone Reader (2002),Documentary|Drama
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller
